#Time - Dev1/ai1	Amplitude - Dev1/ai1	
0.00103	-1.61865	
0.00104	-1.61865	
0.00105	-1.62109	
0.00106	-1.62109	
0.00107	-1.62354	
0.00108	-1.62598	
0.00109	-1.62598	
0.0011	-1.62842	
0.00111	-1.63086	
0.00112	-1.63086	
0.00113	-1.63086	
0.00114	-1.6333	
0.00115	-1.63574	
0.00116	-1.63574	
0.00117	-1.63818	
0.00118	-1.63818	
0.00119	-1.64307	
0.0012	-1.64551	
0.00121	-1.64551	
0.00122	-1.64795	
0.00123	-1.65039	
0.00124	-1.65039	
0.00125	-1.65283	
0.00126	-1.65527	
0.00127	-1.65771	
0.00128	-1.65771	
0.00129	-1.66016	
0.0013	-1.6626	
0.00131	-1.6626	
0.00132	-1.66748	
0.00133	-1.66748	
0.00134	-1.66992	
0.00135	-1.66992	
0.00136	-1.6748	
0.00137	-1.6748	
0.00138	-1.67725	
0.00139	-1.67969	
0.0014	-1.68213	
0.00141	-1.68457	
0.00142	-1.68457	
0.00143	-1.68701	
0.00144	-1.68945	
0.00145	-1.69189	
0.00146	-1.69434	
0.00147	-1.69678	
0.00148	-1.69678	
0.00149	-1.70166	
0.0015	-1.70166	
0.00151	-1.70654	
0.00152	-1.70654	
0.00153	-1.70898	
0.00154	-1.71143	
0.00155	-1.71143	
0.00156	-1.71387	
0.00157	-1.71631	
0.00158	-1.71875	
0.00159	-1.72119	
0.0016	-1.72363	
0.00161	-1.72607	
0.00162	-1.72607	
0.00163	-1.73096	
0.00164	-1.73096	
0.00165	-1.73096	
0.00166	-1.7334	
0.00167	-1.73828	
0.00168	-1.73828	
0.00169	-1.74072	
0.0017	-1.74561	
0.00171	-1.74805	
0.00172	-1.74805	
0.00173	-1.75049	
0.00174	-1.75293	
0.00175	-1.75537	
0.00176	-1.75537	
0.00177	-1.75781	
0.00178	-1.76025	
0.00179	-1.7627	
0.0018	-1.76514	
0.00181	-1.76514	
0.00182	-1.77002	
0.00183	-1.77002	
0.00184	-1.77246	
0.00185	-1.7749	
0.00186	-1.7749	
0.00187	-1.77734	
0.00188	-1.77979	
0.00189	-1.77979	
0.0019	-1.78223	
0.00191	-1.78467	
0.00192	-1.78467	
0.00193	-1.78711	
0.00194	-1.78955	
0.00195	-1.78955	
0.00196	-1.79443	
0.00197	-1.79443	
0.00198	-1.79443	
0.00199	-1.79688	
0.002	-1.79688	
0.00201	-1.79932	
0.00202	-1.80176	
0.00203	-1.8042	
0.00204	-1.8042	
0.00205	-1.80664	
0.00206	-1.80664	
0.00207	-1.80664	
0.00208	-1.80908	
0.00209	-1.81152	
0.0021	-1.81152	
0.00211	-1.81152	
0.00212	-1.81396	
0.00213	-1.81396	
0.00214	-1.81396	
0.00215	-1.81641	
0.00216	-1.81641	
0.00217	-1.81885	
0.00218	-1.81885	
0.00219	-1.81885	
0.0022	-1.81885	
0.00221	-1.82129	
0.00222	-1.82129	
0.00223	-1.82373	
0.00224	-1.82129	
0.00225	-1.82373	
0.00226	-1.82373	
0.00227	-1.82373	
0.00228	-1.82617	
0.00229	-1.82617	
0.0023	-1.82617	
0.00231	-1.82617	
0.00232	-1.82617	
0.00233	-1.82617	
0.00234	-1.82617	
0.00235	-1.82861	
0.00236	-1.82861	
0.00237	-1.82861	
0.00238	-1.82861	
0.00239	-1.82861	
0.0024	-1.82861	
0.00241	-1.82861	
0.00242	-1.82861	
0.00243	-1.82861	
0.00244	-1.82617	
0.00245	-1.82861	
0.00246	-1.82617	
0.00247	-1.82861	
0.00248	-1.82861	
0.00249	-1.82617	
0.0025	-1.82617	
0.00251	-1.82617	
0.00252	-1.82373	
0.00253	-1.82373	
0.00254	-1.82373	
0.00255	-1.82129	
0.00256	-1.82129	
0.00257	-1.82129	
0.00258	-1.82129	
0.00259	-1.82129	
0.0026	-1.81885	
0.00261	-1.81885	
0.00262	-1.81885	
0.00263	-1.81641	
0.00264	-1.81641	
0.00265	-1.81641	
0.00266	-1.81396	
0.00267	-1.81396	
0.00268	-1.81152	
0.00269	-1.81152	
0.0027	-1.80908	
0.00271	-1.80908	
0.00272	-1.80664	
0.00273	-1.80664	
0.00274	-1.8042	
0.00275	-1.8042	
0.00276	-1.80176	
0.00277	-1.80176	
0.00278	-1.79932	
0.00279	-1.79688	
0.0028	-1.79688	
0.00281	-1.79443	
0.00282	-1.79443	
0.00283	-1.79199	
0.00284	-1.78955	
0.00285	-1.78955	
0.00286	-1.78711	
0.00287	-1.78711	
0.00288	-1.78467	
0.00289	-1.78223	
0.0029	-1.77979	
0.00291	-1.77979	
0.00292	-1.77734	
0.00293	-1.7749	
0.00294	-1.7749	
0.00295	-1.77002	
0.00296	-1.77002	
0.00297	-1.76758	
0.00298	-1.76758	
0.00299	-1.76514	
0.003	-1.7627	
0.00301	-1.76025	
0.00302	-1.75781	
0.00303	-1.75537	
0.00304	-1.75537	
0.00305	-1.75293	
0.00306	-1.75049	
0.00307	-1.74805	
0.00308	-1.74561	
0.00309	-1.74561	
0.0031	-1.74072	
0.00311	-1.74072	
0.00312	-1.73828	
0.00313	-1.73584	
0.00314	-1.7334	
0.00315	-1.73096	
0.00316	-1.73096	
0.00317	-1.72852	
0.00318	-1.72607	
0.00319	-1.72363	
0.0032	-1.72119	
0.00321	-1.71875	
0.00322	-1.71631	
0.00323	-1.71387	
0.00324	-1.71143	
0.00325	-1.70898	
0.00326	-1.70898	
0.00327	-1.70654	
0.00328	-1.7041	
0.00329	-1.70166	
0.0033	-1.69922	
0.00331	-1.69922	
0.00332	-1.69678	
0.00333	-1.69434	
0.00334	-1.69189	
0.00335	-1.69189	
0.00336	-1.68945	
0.00337	-1.68457	
0.00338	-1.68457	
0.00339	-1.68213	
0.0034	-1.67969	
0.00341	-1.67725	
0.00342	-1.6748	
0.00343	-1.6748	
0.00344	-1.67236	
0.00345	-1.66992	
0.00346	-1.66748	
0.00347	-1.66504	
0.00348	-1.6626	
0.00349	-1.66016	
0.0035	-1.66016	
0.00351	-1.65771	
0.00352	-1.65527	
0.00353	-1.65527	
0.00354	-1.65039	
0.00355	-1.65039	
0.00356	-1.64795	
0.00357	-1.64551	
0.00358	-1.64307	
0.00359	-1.64307	
0.0036	-1.64307	
0.00361	-1.64063	
0.00362	-1.63818	
0.00363	-1.63574	
0.00364	-1.63574	
0.00365	-1.6333	
0.00366	-1.6333	
0.00367	-1.63086	
0.00368	-1.62842	
0.00369	-1.62598	
0.0037	-1.62598	
0.00371	-1.62598	
0.00372	-1.62354	
0.00373	-1.62354	
0.00374	-1.62109	
0.00375	-1.61865	
0.00376	-1.61865	
0.00377	-1.61865	
0.00378	-1.61621	
0.00379	-1.61621	
0.0038	-1.61377	
0.00381	-1.61377	
0.00382	-1.61377	
0.00383	-1.61133	
0.00384	-1.61133	
0.00385	-1.61133	
0.00386	-1.60889	
0.00387	-1.60889	
0.00388	-1.60645	
0.00389	-1.60645	
0.0039	-1.60645	
0.00391	-1.60645	
0.00392	-1.60645	
0.00393	-1.604	
0.00394	-1.604	
0.00395	-1.604	
0.00396	-1.604	
0.00397	-1.60156	
0.00398	-1.604	
0.00399	-1.604	
0.004	-1.60156	
0.00401	-1.60156	
0.00402	-1.60156	
0.00403	-1.60156	
0.00404	-1.59912	
0.00405	-1.60156	
0.00406	-1.60156	
0.00407	-1.60156	
0.00408	-1.60156	
0.00409	-1.60156	
0.0041	-1.60156	
0.00411	-1.60156	
0.00412	-1.60156	
0.00413	-1.60156	
0.00414	-1.604	
0.00415	-1.60156	
0.00416	-1.60156	
0.00417	-1.60156	
0.00418	-1.60156	
0.00419	-1.604	
0.0042	-1.604	
0.00421	-1.604	
0.00422	-1.604	
0.00423	-1.60645	
0.00424	-1.60645	
0.00425	-1.60889	
0.00426	-1.60889	
0.00427	-1.60889	
0.00428	-1.61133	
0.00429	-1.61133	
0.0043	-1.61133	
0.00431	-1.61133	
0.00432	-1.61377	
0.00433	-1.61377	
0.00434	-1.61377	
0.00435	-1.61621	
0.00436	-1.61621	
0.00437	-1.61865	
0.00438	-1.61865	
0.00439	-1.62109	
0.0044	-1.62354	
0.00441	-1.62354	
0.00442	-1.62598	
0.00443	-1.62598	
0.00444	-1.62842	
0.00445	-1.63086	
0.00446	-1.63086	
0.00447	-1.6333	
0.00448	-1.63574	
0.00449	-1.63574	
0.0045	-1.63818	
0.00451	-1.63818	
0.00452	-1.64063	
0.00453	-1.64307	
0.00454	-1.64307	
0.00455	-1.64551	
0.00456	-1.64795	
0.00457	-1.65039	
0.00458	-1.65039	
0.00459	-1.65283	
0.0046	-1.65527	
0.00461	-1.65527	
0.00462	-1.65771	
0.00463	-1.66016	
0.00464	-1.6626	
0.00465	-1.6626	
0.00466	-1.66748	
0.00467	-1.66748	
0.00468	-1.66992	
0.00469	-1.66992	
0.0047	-1.6748	
0.00471	-1.6748	
0.00472	-1.6748	
0.00473	-1.67969	
0.00474	-1.68213	
0.00475	-1.68457	
0.00476	-1.68457	
0.00477	-1.68701	
0.00478	-1.68945	
0.00479	-1.69189	
0.0048	-1.69189	
0.00481	-1.69434	
0.00482	-1.69922	
0.00483	-1.69922	
0.00484	-1.70166	
0.00485	-1.7041	
0.00486	-1.70654	
0.00487	-1.70898	
0.00488	-1.70898	
0.00489	-1.71387	
0.0049	-1.71631	
0.00491	-1.71875	
0.00492	-1.71875	
0.00493	-1.72119	
0.00494	-1.72363	
0.00495	-1.72607	
0.00496	-1.72852	
0.00497	-1.72852	
0.00498	-1.73096	
0.00499	-1.7334	
0.005	-1.73584	
0.00501	-1.73828	
0.00502	-1.74072	
0.00503	-1.74072	
0.00504	-1.74561	
0.00505	-1.74561	
0.00506	-1.74805	
0.00507	-1.75049	
0.00508	-1.75293	
0.00509	-1.75537	
0.0051	-1.75537	
0.00511	-1.75781	
0.00512	-1.76025	
0.00513	-1.7627	
0.00514	-1.76514	
0.00515	-1.76514	
0.00516	-1.76758	
0.00517	-1.77002	
0.00518	-1.77246	
0.00519	-1.7749	
0.0052	-1.7749	
0.00521	-1.77734	
0.00522	-1.77979	
0.00523	-1.78223	
0.00524	-1.78223	
0.00525	-1.78467	
0.00526	-1.78711	
0.00527	-1.78711	
0.00528	-1.78955	
0.00529	-1.79199	
0.0053	-1.79443	
0.00531	-1.79443	
0.00532	-1.79688	
0.00533	-1.79688	
0.00534	-1.79932	
0.00535	-1.79932	
0.00536	-1.80176	
0.00537	-1.8042	
0.00538	-1.8042	
0.00539	-1.80664	
0.0054	-1.80664	
0.00541	-1.80908	
0.00542	-1.80908	
0.00543	-1.81152	
0.00544	-1.81152	
0.00545	-1.81152	
0.00546	-1.81396	
0.00547	-1.81396	
0.00548	-1.81396	
0.00549	-1.81641	
0.0055	-1.81885	
0.00551	-1.81885	
0.00552	-1.81885	
0.00553	-1.81885	
0.00554	-1.81885	
0.00555	-1.82129	
0.00556	-1.82129	
0.00557	-1.82373	
0.00558	-1.82373	
0.00559	-1.82373	
0.0056	-1.82373	
0.00561	-1.82373	
0.00562	-1.82617	
0.00563	-1.82617	
0.00564	-1.82617	
0.00565	-1.82617	
0.00566	-1.82617	
0.00567	-1.82617	
0.00568	-1.82617	
0.00569	-1.82617	
0.0057	-1.82617	
0.00571	-1.82861	
0.00572	-1.82617	
0.00573	-1.82617	
0.00574	-1.82617	
0.00575	-1.82861	
0.00576	-1.82861	
0.00577	-1.82617	
0.00578	-1.82617	
0.00579	-1.82617	
0.0058	-1.82617	
0.00581	-1.82617	
0.00582	-1.82617	
0.00583	-1.82617	
0.00584	-1.82617	
0.00585	-1.82373	
0.00586	-1.82373	
0.00587	-1.82373	
0.00588	-1.82129	
0.00589	-1.82129	
0.0059	-1.81885	
0.00591	-1.82129	
0.00592	-1.82129	
0.00593	-1.81885	
0.00594	-1.81885	
0.00595	-1.81641	
0.00596	-1.81641	
0.00597	-1.81641	
0.00598	-1.81641	
0.00599	-1.81396	
0.006	-1.81152	
0.00601	-1.81152	
0.00602	-1.81152	
0.00603	-1.80908	
0.00604	-1.80908	
0.00605	-1.80908	
0.00606	-1.80664	
0.00607	-1.80664	
0.00608	-1.80176	
0.00609	-1.80176	
0.0061	-1.79932	
0.00611	-1.79932	
0.00612	-1.79932	
0.00613	-1.79688	
0.00614	-1.79688	
0.00615	-1.79199	
0.00616	-1.79199	
0.00617	-1.79199	
0.00618	-1.78955	
0.00619	-1.78711	
0.0062	-1.78467	
0.00621	-1.78467	
0.00622	-1.78223	
0.00623	-1.77979	
0.00624	-1.77734	
0.00625	-1.77734	
0.00626	-1.7749	
0.00627	-1.77246	
0.00628	-1.77002	
0.00629	-1.76758	
0.0063	-1.76758	
0.00631	-1.76758	
0.00632	-1.76514	
0.00633	-1.7627	
0.00634	-1.76025	
0.00635	-1.75781	
0.00636	-1.75537	
0.00637	-1.75293	
0.00638	-1.75293	
0.00639	-1.75049	
0.0064	-1.74805	
0.00641	-1.74561	
0.00642	-1.74316	
0.00643	-1.74316	
0.00644	-1.74072	
0.00645	-1.73828	
0.00646	-1.73584	
0.00647	-1.7334	
0.00648	-1.73096	
0.00649	-1.72852	
0.0065	-1.72607	
0.00651	-1.72607	
0.00652	-1.72363	
0.00653	-1.72119	
0.00654	-1.71875	
0.00655	-1.71631	
0.00656	-1.71387	
0.00657	-1.71143	
0.00658	-1.70898	
0.00659	-1.70898	
0.0066	-1.70654	
0.00661	-1.7041	
0.00662	-1.70166	
0.00663	-1.69922	
0.00664	-1.69678	
0.00665	-1.69678	
0.00666	-1.69434	
0.00667	-1.69189	
0.00668	-1.68945	
0.00669	-1.68701	
0.0067	-1.68457	
0.00671	-1.68213	
0.00672	-1.67969	
0.00673	-1.67969	
0.00674	-1.67725	
0.00675	-1.6748	
0.00676	-1.67236	
0.00677	-1.67236	
0.00678	-1.66992	
0.00679	-1.66748	
0.0068	-1.66504	
0.00681	-1.66504	
0.00682	-1.6626	
0.00683	-1.65771	
0.00684	-1.65771	
0.00685	-1.65771	
0.00686	-1.65527	
0.00687	-1.65283	
0.00688	-1.65283	
0.00689	-1.64795	
0.0069	-1.64795	
0.00691	-1.64551	
0.00692	-1.64307	
0.00693	-1.64307	
0.00694	-1.64063	
0.00695	-1.63818	
0.00696	-1.63818	
0.00697	-1.63574	
0.00698	-1.63574	
0.00699	-1.6333	
0.007	-1.63086	
0.00701	-1.62842	
0.00702	-1.62842	
0.00703	-1.62598	
0.00704	-1.62354	
0.00705	-1.62354	
0.00706	-1.62354	
0.00707	-1.62109	
0.00708	-1.61865	
0.00709	-1.61865	
0.0071	-1.61865	
0.00711	-1.61621	
0.00712	-1.61377	
0.00713	-1.61377	
0.00714	-1.61377	
0.00715	-1.61133	
0.00716	-1.61133	
0.00717	-1.60889	
0.00718	-1.61133	
0.00719	-1.60889	
0.0072	-1.60889	
0.00721	-1.60645	
0.00722	-1.60645	
0.00723	-1.60645	
0.00724	-1.604	
0.00725	-1.604	
0.00726	-1.604	
0.00727	-1.604	
0.00728	-1.604	
0.00729	-1.604	
0.0073	-1.60156	
0.00731	-1.60156	
0.00732	-1.60156	
0.00733	-1.60156	
0.00734	-1.60156	
0.00735	-1.60156	
0.00736	-1.59912	
0.00737	-1.60156	
0.00738	-1.59912	
0.00739	-1.59912	
0.0074	-1.60156	
0.00741	-1.60156	
0.00742	-1.60156	
0.00743	-1.60156	
0.00744	-1.604	
0.00745	-1.60156	
0.00746	-1.60156	
0.00747	-1.60156	
0.00748	-1.604	
0.00749	-1.604	
0.0075	-1.604	
0.00751	-1.604	
0.00752	-1.604	
0.00753	-1.604	
0.00754	-1.60645	
0.00755	-1.60645	
0.00756	-1.60645	
0.00757	-1.60645	
0.00758	-1.60645	
0.00759	-1.60645	
0.0076	-1.60889	
0.00761	-1.60889	
0.00762	-1.61133	
0.00763	-1.61377	
0.00764	-1.61377	
0.00765	-1.61377	
0.00766	-1.61621	
0.00767	-1.61621	
0.00768	-1.61621	
0.00769	-1.61865	
0.0077	-1.61865	
0.00771	-1.61865	
0.00772	-1.61865	
0.00773	-1.62354	
0.00774	-1.62354	
0.00775	-1.62598	
0.00776	-1.62598	
0.00777	-1.62842	
0.00778	-1.62842	
0.00779	-1.63086	
0.0078	-1.63086	
0.00781	-1.6333	
0.00782	-1.63574	
0.00783	-1.63818	
0.00784	-1.63818	
0.00785	-1.64063	
0.00786	-1.64307	
0.00787	-1.64307	
0.00788	-1.64551	
0.00789	-1.64795	
0.0079	-1.65039	
0.00791	-1.65039	
0.00792	-1.65039	
0.00793	-1.65527	
0.00794	-1.65771	
0.00795	-1.65771	
0.00796	-1.66016	
0.00797	-1.6626	
0.00798	-1.6626	
0.00799	-1.66504	
0.008	-1.66748	
0.00801	-1.66992	
0.00802	-1.67236	
0.00803	-1.6748	
0.00804	-1.67725	
0.00805	-1.67725	
0.00806	-1.67969	
0.00807	-1.68213	
0.00808	-1.68457	
0.00809	-1.68701	
0.0081	-1.68945	
0.00811	-1.69189	
0.00812	-1.69189	
0.00813	-1.69434	
0.00814	-1.69678	
0.00815	-1.69922	
0.00816	-1.70166	
0.00817	-1.7041	
0.00818	-1.70654	
0.00819	-1.70898	
0.0082	-1.70898	
0.00821	-1.71143	
0.00822	-1.71143	
0.00823	-1.71631	
0.00824	-1.71875	
0.00825	-1.71875	
0.00826	-1.72119	
0.00827	-1.72363	
0.00828	-1.72852	
0.00829	-1.72852	
0.0083	-1.73096	
0.00831	-1.7334	
0.00832	-1.7334	
0.00833	-1.73584	
0.00834	-1.73828	
0.00835	-1.74072	
0.00836	-1.74316	
0.00837	-1.74561	
0.00838	-1.74805	
0.00839	-1.74805	
0.0084	-1.75049	
0.00841	-1.75293	
0.00842	-1.75537	
0.00843	-1.75781	
0.00844	-1.76025	
0.00845	-1.7627	
0.00846	-1.7627	
0.00847	-1.76514	
0.00848	-1.76758	
0.00849	-1.77002	
0.0085	-1.77002	
0.00851	-1.77246	
0.00852	-1.7749	
0.00853	-1.7749	
0.00854	-1.77979	
0.00855	-1.77979	
0.00856	-1.78223	
0.00857	-1.78467	
0.00858	-1.78467	
0.00859	-1.78711	
0.0086	-1.78711	
0.00861	-1.78955	
0.00862	-1.79199	
0.00863	-1.79443	
0.00864	-1.79443	
0.00865	-1.79443	
0.00866	-1.79688	
0.00867	-1.79932	
0.00868	-1.79932	
0.00869	-1.80176	
0.0087	-1.8042	
0.00871	-1.80664	
0.00872	-1.80664	
0.00873	-1.80664	
0.00874	-1.80908	
0.00875	-1.80908	
0.00876	-1.81152	
0.00877	-1.81152	
0.00878	-1.81396	
0.00879	-1.81396	
0.0088	-1.81396	
0.00881	-1.81396	
0.00882	-1.81641	
0.00883	-1.81885	
0.00884	-1.81885	
0.00885	-1.81885	
0.00886	-1.82129	
0.00887	-1.82129	
0.00888	-1.82129	
0.00889	-1.82373	
0.0089	-1.82373	
0.00891	-1.82373	
0.00892	-1.82373	
0.00893	-1.82617	
0.00894	-1.82373	
0.00895	-1.82617	
0.00896	-1.82617	
0.00897	-1.82617	
0.00898	-1.82861	
0.00899	-1.82861	
0.009	-1.82861	
0.00901	-1.82617	
0.00902	-1.82861	
0.00903	-1.82861	
0.00904	-1.82861	
0.00905	-1.82861	
0.00906	-1.82617	
0.00907	-1.82861	
0.00908	-1.82861	
0.00909	-1.82861	
0.0091	-1.82861	
0.00911	-1.82861	
0.00912	-1.82861	
0.00913	-1.82861	
0.00914	-1.82617	
0.00915	-1.82617	
0.00916	-1.82617	
0.00917	-1.82617	
0.00918	-1.82617	
0.00919	-1.82617	
0.0092	-1.82373	
0.00921	-1.82373	
0.00922	-1.82373	
0.00923	-1.82373	
0.00924	-1.82129	
0.00925	-1.82129	
0.00926	-1.82129	
0.00927	-1.82129	
0.00928	-1.81885	
0.00929	-1.81885	
0.0093	-1.81641	
0.00931	-1.81641	
0.00932	-1.81641	
0.00933	-1.81396	
0.00934	-1.81396	
0.00935	-1.81152	
0.00936	-1.81152	
0.00937	-1.80908	
0.00938	-1.80908	
0.00939	-1.80908	
0.0094	-1.80664	
0.00941	-1.80664	
0.00942	-1.8042	
0.00943	-1.80176	
0.00944	-1.80176	
0.00945	-1.79932	
0.00946	-1.79932	
0.00947	-1.79688	
0.00948	-1.79688	
0.00949	-1.79199	
0.0095	-1.79199	
0.00951	-1.79199	
0.00952	-1.78955	
0.00953	-1.78711	
0.00954	-1.78711	
0.00955	-1.78467	
0.00956	-1.77979	
0.00957	-1.77979	
0.00958	-1.77979	
0.00959	-1.77734	
0.0096	-1.77734	
0.00961	-1.77246	
0.00962	-1.77002	
0.00963	-1.77002	
0.00964	-1.76758	
0.00965	-1.76514	
0.00966	-1.7627	
0.00967	-1.7627	
0.00968	-1.75781	
0.00969	-1.75781	
0.0097	-1.75537	
0.00971	-1.75293	
0.00972	-1.75293	
0.00973	-1.75049	
0.00974	-1.74805	
0.00975	-1.74561	
0.00976	-1.74316	
0.00977	-1.74072	
0.00978	-1.74072	
0.00979	-1.73828	
0.0098	-1.73584	
0.00981	-1.7334	
0.00982	-1.73096	
0.00983	-1.72852	
0.00984	-1.72607	
0.00985	-1.72363	
0.00986	-1.72363	
0.00987	-1.72119	
0.00988	-1.71875	
0.00989	-1.71631	
0.0099	-1.71143	
0.00991	-1.71143	
0.00992	-1.70898	
0.00993	-1.70898	
0.00994	-1.70654	
0.00995	-1.7041	
0.00996	-1.70166	
0.00997	-1.69922	
0.00998	-1.69922	
0.00999	-1.69678
